,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
8661,2019-04-11 18:18:00,2019-04-14 08:00:00,2019-04-10 17:10:00,2019-04-14 08:47:00,Apr 2019,H1,2019-20,MUNDRA,WEST,WEST,190969,WP1,DRY,COAL,STEAM COAL,61.7,87.62,IMPORT,165000.0,1.65,0.165,0.0,23.53,0.0,64181.52,WEST,172201.0,CAPE SIZE,NACALA,MUNDRA PORT,NACALA,BY ORDER,MV BERGE MATTERHORN
8662,2019-04-02 00:26:00,2019-04-05 11:54:00,2019-04-01 07:18:00,2019-04-05 13:45:00,Apr 2019,H1,2019-20,MUNDRA,WEST,WEST,190904,WP1,DRY,COAL,STEAM COAL,83.47,102.45,IMPORT,162861.0,1.63,0.163,0.0,15.7,0.0,46829.04,WEST,166965.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,BY ORDER,MV FRONTIER KOTOBUKI
8663,2019-04-05 14:00:00,2019-04-08 07:24:00,2019-04-05 05:18:00,2019-04-08 08:15:00,Apr 2019,H1,2019-20,MUNDRA,WEST,WEST,190922,WP1,DRY,COAL,STEAM COAL,65.4,74.95,IMPORT,188739.0,1.89,0.189,0.0,7.53,0.0,69262.02,WEST,192818.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV CHINA ENTERPRISE
8664,2019-04-08 15:42:00,2019-04-11 15:48:00,2019-04-06 23:18:00,2019-04-11 16:43:00,Apr 2019,H1,2019-20,MUNDRA,WEST,WEST,190954,WP1,DRY,COAL,STEAM COAL,72.1,113.42,IMPORT,156500.0,1.56,0.157,0.0,39.2,0.0,52094.31,WEST,159753.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV CAPE SATURN
8665,2019-03-29 21:36:00,2019-04-01 22:08:00,2019-03-29 01:30:00,2019-04-01 23:01:00,Apr 2019,H1,2019-20,MUNDRA,WEST,WEST,190880,WP1,DRY,COAL,STEAM COAL,72.53,93.52,IMPORT,23105.0,0.23,0.023,0.0,18.67,0.0,7645.04,WEST,171901.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BRAZIL,MV FORTUNE VIOLET
8666,2019-04-26 06:36:00,2019-04-29 08:06:00,2019-04-26 05:12:00,2019-04-29 09:00:00,Apr 2019,H1,2019-20,MUNDRA,WEST,WEST,191105,WP1,DRY,COAL,STEAM COAL,73.5,75.8,IMPORT,167667.0,1.68,0.168,0.0,0.0,0.0,54748.41,WEST,172324.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV CAPE HARMONY
8667,2019-04-23 03:45:00,2019-04-26 04:25:00,2019-04-22 22:12:00,2019-04-26 05:15:00,Apr 2019,H1,2019-20,MUNDRA,WEST,WEST,191098,WP1,DRY,COAL,STEAM COAL,72.67,79.05,IMPORT,163108.0,1.63,0.163,0.0,4.27,0.0,53870.53,WEST,168385.0,CAPE SIZE,ADANG BAY,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV FRONTIER ASUKA
8672,2019-05-03 13:24:00,2019-05-06 00:06:00,2019-05-03 11:54:00,2019-05-06 00:56:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191198,WP1,DRY,COAL,STEAM COAL,58.7,61.03,IMPORT,173580.0,1.74,0.174,0.0,0.0,0.0,70969.68,WEST,178068.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV ELIZABETH II
8673,2019-05-12 07:18:00,2019-05-15 03:00:00,2019-05-09 15:55:00,2019-05-15 03:40:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191205,WP1,DRY,COAL,STEAM COAL,67.7,131.75,IMPORT,154027.0,1.54,0.154,0.0,61.97,0.0,54603.37,WEST,162226.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,FUJAIRAH,MV MINERAL DRAGON
8674,2019-05-08 03:30:00,2019-05-11 12:20:00,2019-05-07 14:50:00,2019-05-11 13:10:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191246,WP1,DRY,COAL,STEAM COAL,80.83,94.33,IMPORT,174012.0,1.74,0.174,0.0,11.2,0.0,51665.42,WEST,178103.0,SUEZMAX,TANJUNG BARA,MUNDRA PORT,SINGAPORE,PONTA DA MADEIRA,MV SHIRARA
8675,2019-05-06 02:00:00,2019-05-09 02:48:00,2019-05-05 21:54:00,2019-05-09 05:45:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191195,WP1,DRY,COAL,STEAM COAL,72.8,79.85,IMPORT,167793.0,1.68,0.168,0.0,3.0,0.0,55316.37,WEST,168009.0,CAPE SIZE,NACALA,MUNDRA PORT,NACALA,PONTA DA MADEIRA,MV AQUAHOPE
8676,2019-05-21 15:48:00,2019-05-24 16:12:00,2019-05-21 14:20:00,2019-05-24 17:05:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191346,WP1,DRY,COAL,STEAM COAL,72.4,74.75,IMPORT,161678.0,1.62,0.162,0.0,0.0,0.0,53594.92,WEST,,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV C.UTOPIA
8677,2019-05-16 23:54:00,2019-05-19 05:54:00,2019-05-16 22:40:00,2019-05-21 07:51:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191310,WP1,DRY,COAL,STEAM COAL,54.0,105.18,IMPORT,163827.0,1.64,0.164,0.0,0.0,0.0,72812.0,WEST,167543.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV ABML GRACE
8679,2019-05-25 18:18:00,2019-05-29 08:18:00,2019-05-25 17:06:00,2019-05-29 09:10:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191390,WP1,DRY,COAL,STEAM COAL,86.0,88.07,IMPORT,164250.0,1.64,0.164,0.0,0.0,0.0,45837.21,WEST,168189.1,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,PORT KAMSAR (KATOUGOUMA),MV CAPE AMANDA
8680,2019-05-31 17:24:00,2019-06-02 05:16:00,2019-05-30 08:12:00,2019-06-02 06:15:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191460,WP1,DRY,COAL,STEAM COAL,35.87,70.05,IMPORT,53235.0,0.53,0.053,0.0,32.08,0.0,35621.93,WEST,74833.3,PANAMAX VESSEL,TARAKAN,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV TINA IV
8681,2019-05-31 17:24:00,2019-06-02 05:16:00,2019-05-30 08:12:00,2019-06-02 06:15:00,May 2019,H1,2019-20,MUNDRA,WEST,WEST,191460,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,20200.0,0.2,0.02,0.0,0.0,0.0,13516.73,WEST,74833.3,PANAMAX VESSEL,TARAKAN,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV TINA IV
8683,2019-06-14 23:40:00,2019-06-19 00:30:00,2019-06-12 06:24:00,2019-06-19 01:15:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191539,WP1,DRY,COAL,STEAM COAL,96.83,162.85,IMPORT,190778.0,1.91,0.191,0.0,10.45,53.53,47284.05,WEST,195925.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV HERMINE OLDENDORFF
8684,2019-06-07 17:16:00,2019-06-10 05:02:00,2019-06-07 15:50:00,2019-06-10 05:45:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191529,WP1,DRY,COAL,STEAM COAL,59.77,61.92,IMPORT,165368.0,1.65,0.165,0.0,0.0,0.0,66405.44,WEST,169234.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV CAPE PROVIDENCE
8685,2019-06-05 14:10:00,2019-06-07 08:20:00,2019-06-05 13:00:00,2019-06-07 08:57:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191516,WP1,DRY,COAL,STEAM COAL,42.17,43.95,IMPORT,54650.0,0.55,0.055,0.0,0.0,0.0,31105.14,WEST,56020.0,HANDY MAX,TANJUNG BARA,MUNDRA PORT,SINGAPORE,KARACHI,MV UM ELHANAYA
8687,2019-06-10 07:12:00,2019-06-12 16:15:00,2019-06-09 02:24:00,2019-06-12 17:06:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191518,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,164268.0,1.64,0.164,0.0,0.0,0.0,69104.86,WEST,165672.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,NACALA,MUNDRA PORT,MV ALICE
8688,2019-06-02 13:00:00,2019-06-05 09:06:00,2019-06-02 11:30:00,2019-06-05 19:51:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191486,WP1,DRY,COAL,STEAM COAL,68.1,80.35,IMPORT,174908.0,1.75,0.175,0.0,0.0,0.42,61641.59,WEST,179589.7,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,PUERTO BOLIVAR,MV FRONTIER QUEEN
8689,2019-06-26 20:42:00,2019-06-29 17:12:00,2019-06-26 07:48:00,2019-06-29 18:03:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191683,WP1,DRY,COAL,STEAM COAL,68.5,82.25,IMPORT,167396.0,1.67,0.167,0.0,11.37,0.0,58649.69,WEST,171960.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV ZHONG MAY
8690,2019-06-19 02:42:00,2019-06-21 14:24:00,2019-06-18 09:24:00,2019-06-21 15:15:00,Jun 2019,H1,2019-20,MUNDRA,WEST,WEST,191622,WP1,DRY,COAL,STEAM COAL,59.7,77.85,IMPORT,163957.0,1.64,0.164,0.0,15.9,0.0,65912.36,WEST,169133.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV NAVIOS ACE
8691,2019-08-30 00:55:00,2019-09-01 19:20:00,2019-08-29 19:30:00,2019-09-01 20:15:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192179,WP1,DRY,COAL,STEAM COAL,66.42,72.75,IMPORT,24800.0,0.25,0.025,0.0,4.33,0.0,8961.61,WEST,170229.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV MARIJEANNIE
8692,2019-08-30 00:55:00,2019-09-01 19:20:00,2019-08-29 19:30:00,2019-09-01 20:15:00,Aug 2019,H1,2019-20,MUNDRA,WEST,WEST,192179,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,141724.0,1.42,0.142,0.0,0.0,0.0,51212.69,WEST,170229.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV MARIJEANNIE
8693,2019-08-25 08:42:00,2019-08-28 03:45:00,2019-08-25 02:48:00,2019-08-28 04:40:00,Aug 2019,H1,2019-20,MUNDRA,WEST,WEST,192187,WP1,DRY,COAL,STEAM COAL,67.05,73.87,IMPORT,171830.0,1.72,0.172,0.0,4.7,0.0,61505.15,WEST,176137.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SEPT ILES (SEVEN ISLANDS),MV GREEN GALAXY
8694,2019-07-29 11:54:00,2019-08-03 14:00:00,2019-07-28 23:30:00,2019-08-03 14:51:00,Aug 2019,H1,2019-20,MUNDRA,WEST,WEST,191978,WP1,DRY,COAL,STEAM COAL,122.1,135.35,IMPORT,122400.0,1.22,0.122,0.0,10.9,0.0,24058.97,WEST,195956.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,YUZHNNY,MV FRONTIER BONANZA
8695,2019-07-29 11:54:00,2019-08-03 14:00:00,2019-07-28 23:30:00,2019-08-03 14:51:00,Jul 2019,H1,2019-20,MUNDRA,WEST,WEST,191978,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,40024.0,0.4,0.04,0.0,0.0,0.0,7867.13,WEST,195956.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,YUZHNNY,MV FRONTIER BONANZA
8696,2019-07-07 05:10:00,2019-07-10 06:00:00,2019-07-07 03:24:00,2019-07-10 06:55:00,Jul 2019,H1,2019-20,MUNDRA,WEST,WEST,191745,WP1,DRY,COAL,STEAM COAL,72.83,75.52,IMPORT,190848.0,1.91,0.191,0.0,0.0,0.0,62888.13,WEST,195985.8,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,PONTA DA MADEIRA,MV HELGA OLDENDORFF
8697,2019-07-10 20:00:00,2019-07-13 12:00:00,2019-07-10 14:30:00,2019-07-13 12:50:00,Jul 2019,H1,2019-20,MUNDRA,WEST,WEST,191796,WP1,DRY,COAL,STEAM COAL,64.0,70.33,IMPORT,170025.0,1.7,0.17,0.0,4.25,0.0,63759.38,WEST,174071.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,POINTE NOIRE,MV FRONTIER KOTOBUKI
8698,2019-07-21 16:51:00,2019-07-24 05:45:00,2019-07-21 06:30:00,2019-07-24 06:51:00,Jul 2019,H1,2019-20,MUNDRA,WEST,WEST,191860,WP1,DRY,COAL,STEAM COAL,60.9,72.35,IMPORT,162131.0,1.62,0.162,0.0,8.7,0.0,63893.99,WEST,,CAPE SIZE,NACALA,MUNDRA PORT,NACALA,NACALA,MV MINERAL BRUGGE
8700,2019-11-10 12:43:00,2019-11-12 23:58:00,2019-11-10 11:10:00,2019-11-15 10:27:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192835,WP1,DRY,COAL,STEAM COAL,59.25,119.28,IMPORT,191566.0,1.92,0.192,0.0,0.0,0.0,77596.35,WEST,195887.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV HANNES OLDENDORFF
8701,2019-11-05 20:08:00,2019-11-09 05:18:00,2019-11-04 22:24:00,2019-11-09 06:09:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192794,WP1,DRY,COAL,STEAM COAL,81.17,103.75,IMPORT,166722.0,1.67,0.167,0.0,21.18,0.0,49297.68,WEST,,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,PONTA DA MADEIRA,MV FRONTIER ASUKA
8702,2019-11-13 02:15:00,2019-11-16 08:00:00,2019-11-11 13:30:00,2019-11-16 08:57:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192795,WP1,DRY,COAL,STEAM COAL,77.75,115.45,IMPORT,148400.0,1.48,0.148,0.0,35.33,0.0,45808.36,WEST,152614.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,FUJAIRAH,MV MINERAL NOBLE
8703,2019-11-03 05:48:00,2019-11-05 18:44:00,2019-11-03 04:25:00,2019-11-05 19:35:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192759,WP1,DRY,COAL,STEAM COAL,60.93,63.17,IMPORT,168135.0,1.68,0.168,0.0,0.0,0.0,66223.85,WEST,172304.5,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,YUZHLYY,MV CAPE ARMERIA
8704,2019-10-31 03:06:00,2019-11-02 17:42:00,2019-10-30 23:50:00,2019-11-02 18:20:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192755,WP1,DRY,COAL,STEAM COAL,62.6,66.5,IMPORT,80297.0,0.8,0.08,0.0,0.0,2.27,30784.79,WEST,168957.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV NAVIOS ETOILE
8705,2019-10-31 03:06:00,2019-11-02 17:42:00,2019-10-30 23:50:00,2019-11-02 18:20:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192755,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,84700.0,0.85,0.085,0.0,0.0,0.0,32472.84,WEST,168957.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV NAVIOS ETOILE
8706,2019-11-22 22:42:00,2019-11-25 12:42:00,2019-11-22 21:15:00,2019-11-25 13:33:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192925,WP1,DRY,COAL,STEAM COAL,62.0,64.3,IMPORT,173489.0,1.73,0.173,0.0,0.0,0.0,67157.03,WEST,177795.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV CS SALUBRITY
8707,2019-11-19 06:24:00,2019-11-21 19:18:00,2019-11-19 01:10:00,2019-11-21 20:15:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192914,WP1,DRY,COAL,STEAM COAL,60.9,67.08,IMPORT,173271.0,1.73,0.173,0.0,3.73,0.0,68284.14,WEST,177652.0,CAPE SIZE,SINGAPORE,MUNDRA PORT,SINGAPORE,BY ORDER,MV FRONTIER YOUTH
8708,2019-11-29 03:24:00,2019-12-01 16:19:00,2019-11-29 01:54:00,2019-12-01 17:10:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193019,WP1,DRY,COAL,STEAM COAL,60.92,63.27,IMPORT,23734.0,0.24,0.024,0.0,0.0,0.0,9350.74,WEST,179329.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,FUJAIRAH,MV AQUAKATANA
8709,2019-11-29 03:24:00,2019-12-01 16:19:00,2019-11-29 01:54:00,2019-12-01 17:10:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,193019,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,150600.0,1.51,0.151,0.0,0.0,0.0,59333.52,WEST,179329.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,FUJAIRAH,MV AQUAKATANA
8710,2019-12-08 11:07:00,2019-12-11 00:05:00,2019-12-07 09:20:00,2019-12-11 00:57:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193084,WP1,DRY,COAL,STEAM COAL,60.97,87.62,IMPORT,163307.0,1.63,0.163,0.0,0.0,24.27,64287.06,WEST,187369.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,GALELA,NACALA,MV AFALES
8711,2019-12-03 18:42:00,2019-12-06 06:58:00,2019-12-03 14:05:00,2019-12-14 03:21:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193059,WP1,DRY,COAL,STEAM COAL,60.27,253.27,IMPORT,186208.0,1.86,0.186,0.0,3.1,0.0,74153.63,WEST,192961.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV MARGRET OLDENDORFF
8712,2019-12-29 15:40:00,2020-01-01 18:12:00,2019-12-29 14:18:00,2020-01-01 19:03:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,193220,WP1,DRY,COAL,STEAM COAL,74.53,76.75,IMPORT,7977.0,0.08,0.008,0.0,0.0,0.0,2568.62,WEST,164414.0,CAPE SIZE,ASAM-ASAM,MUNDRA PORT,SINGAPORE,PUNTA DE UBU,MV OCEAN CORONA
8713,2019-12-29 15:40:00,2020-01-01 18:12:00,2019-12-29 14:18:00,2020-01-01 19:03:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193220,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,152400.0,1.52,0.152,0.0,0.0,0.0,49073.35,WEST,164414.0,CAPE SIZE,ASAM-ASAM,MUNDRA PORT,SINGAPORE,PUNTA DE UBU,MV OCEAN CORONA
8714,2019-12-20 21:00:00,2019-12-23 03:35:00,2019-12-20 15:06:00,2019-12-23 04:27:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193176,WP1,DRY,COAL,STEAM COAL,54.58,61.35,IMPORT,163173.0,1.63,0.163,0.0,4.5,0.0,71746.3,WEST,166801.8,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV C H S SPLENDOR
8715,2019-12-13 14:15:00,2019-12-16 08:55:00,2019-12-13 12:54:00,2019-12-16 09:50:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193120,WP1,DRY,COAL,STEAM COAL,66.67,68.93,IMPORT,162794.0,1.63,0.163,0.0,0.0,0.0,58605.84,WEST,,CAPE SIZE,NACALA,MUNDRA PORT,NACALA,BY ORDER,MV MINERAL GENT
8716,2019-10-20 05:12:00,2019-10-23 07:00:00,2019-10-20 00:30:00,2019-10-23 07:51:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192674,WP1,DRY,COAL,STEAM COAL,73.8,79.35,IMPORT,169318.0,1.69,0.169,0.0,3.5,0.0,55062.76,WEST,174043.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV PING MAY
8717,2019-10-23 09:00:00,2019-10-26 04:10:00,2019-10-22 06:18:00,2019-10-26 05:03:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192675,WP1,DRY,COAL,STEAM COAL,67.17,94.75,IMPORT,186272.0,1.86,0.186,0.0,25.5,0.0,66558.73,WEST,191896.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV QING MAY
8718,2019-10-28 00:42:00,2019-10-29 18:24:00,2019-10-27 23:42:00,2019-10-29 19:15:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192688,WP1,DRY,COAL,STEAM COAL,41.7,43.55,IMPORT,53200.0,0.53,0.053,0.0,0.0,0.0,30618.71,WEST,54908.0,HANDY MAX,TANJUNG BARA,MUNDRA PORT,TANJUNG BARA,MINA SAQR,MV RIVER GLOBE
8719,2019-10-15 02:18:00,2019-10-17 14:42:00,2019-10-15 01:10:00,2019-10-17 15:31:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192613,WP1,DRY,COAL,STEAM COAL,60.4,62.35,IMPORT,165409.0,1.65,0.165,0.0,0.0,0.0,65725.43,WEST,167.093,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,GIBRALTAR,MV CAPE TRUST
8720,2019-09-08 22:24:00,2019-09-11 23:00:00,2019-09-07 19:10:00,2019-09-11 23:51:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192303,WP1,DRY,COAL,STEAM COAL,72.6,100.68,IMPORT,186152.0,1.86,0.186,0.0,25.57,0.0,61537.85,WEST,191844.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV MARAN COURAGE
8721,2019-09-05 05:45:00,2019-09-08 15:46:00,2019-09-05 04:34:00,2019-09-08 16:37:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192268,WP1,DRY,COAL,STEAM COAL,82.02,84.05,IMPORT,154201.0,1.54,0.154,0.0,0.0,0.0,45122.83,WEST,158241.0,CAPE SIZE,ADANG BAY,MUNDRA PORT,SINGAPORE,YUZHNNY,MV C H S CREATION
8722,2019-09-18 16:06:00,2019-09-22 07:30:00,2019-09-17 23:42:00,2019-09-22 08:15:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192369,WP1,DRY,COAL,STEAM COAL,87.4,104.55,IMPORT,155476.0,1.55,0.155,0.0,12.85,1.92,42693.64,WEST,159719.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV ZHONG MAY
8723,2019-10-02 03:54:00,2019-10-05 04:48:00,2019-10-01 19:22:00,2019-10-05 05:40:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192486,WP1,DRY,COAL,STEAM COAL,72.9,82.3,IMPORT,187534.0,1.88,0.188,0.0,7.22,0.0,61739.59,WEST,191681.8,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV FOMENTO TWO
8724,2019-09-24 10:30:00,2019-09-27 04:25:00,2019-09-24 07:00:00,2019-09-27 05:18:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192445,WP1,DRY,COAL,STEAM COAL,65.92,70.3,IMPORT,172515.0,1.73,0.173,0.0,1.5,0.23,62812.04,WEST,177464.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV OCEAN CLARION
8725,2019-09-22 11:42:00,2019-09-24 02:10:00,2019-09-22 01:50:00,2019-09-24 03:00:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192414,WP1,DRY,COAL,STEAM COAL,38.47,49.17,IMPORT,55000.0,0.55,0.055,0.0,8.95,0.0,34315.42,WEST,56117.0,HANDY MAX,TABONEO,MUNDRA PORT,SINGAPORE,MINA SAQR,MV NEW HORIZON
8726,2019-09-27 12:18:00,2019-10-01 01:06:00,2019-09-26 07:00:00,2019-10-01 02:03:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192387,WP1,DRY,COAL,STEAM COAL,84.8,115.05,IMPORT,-0.0499999999883585,0.0,0.0,0.0,28.23,0.0,-0.01,WEST,162444.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV CAPE STEFANIE
8727,2019-09-27 12:18:00,2019-10-01 01:06:00,2019-09-26 07:00:00,2019-10-01 02:03:00,Sep 2019,H2,2019-20,MUNDRA,WEST,WEST,192387,WP1,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,159300.05,1.59,0.159,0.0,0.0,0.0,45084.92,WEST,162444.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV CAPE STEFANIE
8730,2020-01-04 07:50:00,2020-01-06 21:00:00,2020-01-04 06:25:00,2020-01-06 21:45:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200081,WP1,DRY,COAL,STEAM COAL,61.17,63.33,IMPORT,173236.0,1.73,0.173,0.0,0.0,0.0,67972.71,WEST,176893.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV OCEAN CLARION
8731,2020-01-06 22:54:00,2020-01-09 17:15:00,2020-01-02 17:48:00,2020-01-09 18:07:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200057,WP1,DRY,COAL,STEAM COAL,66.35,168.32,IMPORT,159356.0,1.59,0.159,0.0,100.0,0.0,57641.96,WEST,161150.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV CAPE TRADER
8732,2020-01-01 22:30:00,2020-01-03 11:30:00,2020-01-01 21:30:00,2020-01-03 12:10:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200056,WP1,DRY,COAL,STEAM COAL,37.0,38.67,IMPORT,55000.0,0.55,0.055,0.0,0.0,0.0,35675.68,WEST,55917.0,HANDY MAX,TANJUNG BARA,MUNDRA PORT,TANJUNG BARA,BY ORDER,MV SPRING HAWK
8733,2020-01-25 14:12:00,2020-01-28 22:12:00,2020-01-25 12:48:00,2020-01-28 23:09:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200330,WP1,DRY,COAL,STEAM COAL,80.0,82.35,IMPORT,160945.0,1.61,0.161,0.0,0.0,0.0,48283.5,WEST,166073.0,CAPE SIZE,ADANG BAY,MUNDRA PORT,SINGAPORE,SUEZ CANAL,MV FRONTIER EXPEDITION
