,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
1380,2019-12-22 05:45:00,2019-12-24 07:36:00,2019-12-21 14:30:00,2019-12-24 08:03:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193195,B10,DRY,FERTILIZER,UREA,0.0,0.0,IMPORT,41858.998,0.42,0.042,0.0,0.0,0.0,20152.78,WEST,43332.0,HANDY MAX,SUR,MUNDRA PORT,SUR,SUR,MV NAVDHENU SUN
1406,2019-09-13 14:45:00,2019-09-23 22:12:00,2019-09-10 13:15:00,2019-09-23 22:40:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T3,192297,B10,DRY,FERTILIZER,UREA,247.45,321.42,IMPORT,58600.0,0.59,0.059,0.0,72.75,0.0,5683.57,WEST,60297.0,PANAMAX VESSEL,PORT OF TIENTSIN/TIANJIN,MUNDRA PORT,SINGAPORE,BY ORDER,MV VITASPIRIT
1409,2019-04-25 12:45:00,2019-04-29 10:24:00,2019-04-25 10:06:00,2019-04-29 10:55:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,191141,B11,DRY,FERTILIZER,UREA,93.65,96.82,IMPORT,44000.459,0.44,0.044,0.0,1.88,0.0,11276.15,WEST,45372.3,HANDY MAX,SUR,MUNDRA PORT,FUJAIRAH,MINA SAQR,MV VISHVA DIKSHA
1417,2019-05-12 12:24:00,2019-05-15 18:35:00,2019-05-11 13:54:00,2019-05-15 19:03:00,May 2019,H1,2019-20,MUNDRA,DRY,T3,191298,B11,DRY,FERTILIZER,UREA,78.18,101.15,IMPORT,44026.03,0.44,0.044,0.0,21.77,0.0,13514.71,WEST,45992.0,HANDY MAX,SUR,MUNDRA PORT,SUR,KANDLA,MV JAG ROHAN
1422,2019-06-15 22:18:00,2019-06-19 18:06:00,2019-06-15 21:30:00,2019-06-19 18:33:00,Jun 2019,H1,2019-20,MUNDRA,DRY,T3,191598,B11,DRY,FERTILIZER,UREA,91.8,93.05,IMPORT,41999.728,0.42,0.042,0.0,0.0,0.0,10980.32,WEST,,POST PANAMAX,SITRA,,FUJAIRAH,FUJAIRAH,MV WP AMBITION
1454,2019-09-18 04:42:00,2019-09-27 12:06:00,2019-09-15 17:12:00,2019-09-27 12:35:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T3,192351,B11,DRY,FERTILIZER,UREA,223.4,283.38,IMPORT,61912.0,0.62,0.062,0.0,58.78,0.0,6651.24,WEST,75595.0,PANAMAX VESSEL,LIANYUNGANG,MUNDRA PORT,SINGAPORE,SANTOS,MV CAP FERRAT
1475,2019-10-12 11:00:00,2019-10-15 21:36:00,2019-10-12 05:00:00,2019-10-15 22:06:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192558,B11,DRY,FERTILIZER,UREA,82.6,89.1,IMPORT,50997.569,0.51,0.051,0.0,5.0,0.15,14817.7,WEST,52795.0,HANDYSIZE,YUZHLYY,MUNDRA PORT,PORT SAID,FUJAIRAH,MV GLOBAL FRONTIER       
1478,2019-10-26 23:30:00,2019-10-30 02:55:00,2019-10-26 22:42:00,2019-10-30 03:30:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192728,B11,DRY,FERTILIZER,UREA,75.42,76.8,IMPORT,44198.339,0.44,0.044,0.0,0.0,0.0,14065.33,WEST,45223.0,HANDY MAX,SUR,MUNDRA PORT,SUR,MINA SAQR,MV JAG RISHI
1491,2019-12-20 06:48:00,2019-12-22 13:18:00,2019-12-20 05:48:00,2019-12-22 13:59:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193179,B11,DRY,FERTILIZER,UREA,54.5,56.18,IMPORT,50690.0,0.51,0.051,0.0,0.0,0.0,22322.2,WEST,53445.0,HANDY MAX,AL JUBAIL,MUNDRA PORT,FUJAIRAH,BY ORDER,MV GLOBAL BRAVE
1502,2019-12-02 06:40:00,2019-12-04 23:10:00,2019-12-01 13:25:00,2019-12-04 23:37:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193013,B11,DRY,FERTILIZER,UREA,64.5,82.2,IMPORT,52500.0,0.53,0.053,0.0,16.58,0.0,19534.88,WEST,54421.0,PANAMAX VESSEL,KOTKA,MUNDRA PORT,SUEZ CANAL,YANBU,MV KEDROS
1510,2019-11-01 03:24:00,2019-11-04 14:12:00,2019-11-01 02:30:00,2019-11-04 14:35:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192751,B11,DRY,FERTILIZER,UREA,82.8,84.08,IMPORT,51950.9,0.52,0.052,0.0,0.0,0.0,15058.23,WEST,53781.9,HANDY MAX,PRUT,MUNDRA PORT,SUEZ CANAL,BY ORDER,MV MIRELA
1515,2020-01-12 16:20:00,2020-01-15 12:45:00,2020-01-11 19:55:00,2020-01-15 13:10:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,200209,B11,DRY,FERTILIZER,UREA,68.42,89.25,IMPORT,49883.755,0.5,0.05,0.0,19.5,0.0,17498.81,WEST,51361.0,HANDY MAX,YUZHLYY,MUNDRA PORT,NIKOLAEVSK-NA-AMURE,SOHAR,MV CAPTAIN KARAM
1519,2020-01-21 00:08:00,2020-01-22 22:18:00,2020-01-20 22:00:00,2020-01-22 22:51:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,200296,B11,DRY,FERTILIZER,UREA,46.17,48.85,IMPORT,48608.0,0.49,0.049,0.0,0.0,1.33,25269.14,WEST,52416.0,HANDY MAX,SOHAR,MUNDRA PORT,SOHAR,BY ORDER,MV NEW LOTUS
1533,2020-03-02 16:25:00,2020-03-04 09:40:00,2020-03-02 15:40:00,2020-03-04 10:03:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200675,B11,DRY,FERTILIZER,UREA,41.25,42.38,IMPORT,11000.0,0.11,0.011,0.0,0.0,0.0,6400.0,WEST,23203.83,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,BY ORDER,MV RISING EAGLE
1656,2019-09-10 21:18:00,2019-09-21 18:42:00,2019-09-08 14:06:00,2019-09-21 19:09:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T3,192295,B12,DRY,FERTILIZER,UREA,261.4,317.05,IMPORT,63000.0,0.63,0.063,0.0,52.5,1.22,5784.24,WEST,66080.0,PANAMAX VESSEL,YANTAI,MUNDRA PORT,SINGAPORE,RIO GRANDE,MV SWEET IRINA
