,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
94,2020-02-28 07:42:00,2020-02-29 11:42:00,2020-02-27 01:54:00,2020-02-29 12:15:00,Feb 2020,H2,2019-20,MUNDRA,LPG,T1,200643,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,6100.0,0.06,0.006,0.0,0.0,0.0,5228.57,WEST,49753.0,MEDIUM GAS CARRIER,RUWAIS,MUNDRA PORT,KHOR AL FAKKAN,HALDIA,LPG/C GAS COMMERCE
95,2020-02-28 07:42:00,2020-02-29 11:42:00,2020-02-27 01:54:00,2020-02-29 12:15:00,Feb 2020,H2,2019-20,MUNDRA,LPG,T1,200643,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,2650.0,0.03,0.003,0.0,0.0,0.0,2271.43,WEST,49753.0,MEDIUM GAS CARRIER,RUWAIS,MUNDRA PORT,KHOR AL FAKKAN,HALDIA,LPG/C GAS COMMERCE
96,2020-02-28 07:42:00,2020-02-29 11:42:00,2020-02-27 01:54:00,2020-02-29 12:15:00,Feb 2020,H2,2019-20,MUNDRA,LPG,T1,200643,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,2500.0,0.03,0.003,0.0,0.0,0.0,2142.86,WEST,49753.0,MEDIUM GAS CARRIER,RUWAIS,MUNDRA PORT,KHOR AL FAKKAN,HALDIA,LPG/C GAS COMMERCE
99,2020-03-04 19:36:00,2020-03-06 03:12:00,2020-03-01 03:48:00,2020-03-06 03:45:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200676,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,8000.0,0.08,0.008,0.0,0.0,0.0,6075.95,WEST,51474.0,MEDIUM GAS CARRIER,RUWAIS,MUNDRA PORT,RUWAIS,NEW MANGALORE,LPG/C AYAME
100,2020-03-04 19:36:00,2020-03-06 03:12:00,2020-03-01 03:48:00,2020-03-06 03:45:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200676,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,2600.0,0.03,0.003,0.0,0.0,0.0,1974.68,WEST,51474.0,MEDIUM GAS CARRIER,RUWAIS,MUNDRA PORT,RUWAIS,NEW MANGALORE,LPG/C AYAME
103,2020-03-13 07:18:00,2020-03-14 11:18:00,2020-03-06 18:00:00,2020-03-14 11:45:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200679,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,2071.131,0.02,0.002,0.0,0.0,0.0,1775.26,WEST,,MEDIUM GAS CARRIER,RASLAFFAN,MUNDRA PORT,ENNORE PORT,KANDLA,LPG/C GAS COURAGE
104,2020-03-13 07:18:00,2020-03-14 11:18:00,2020-03-06 18:00:00,2020-03-14 11:45:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200679,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,8500.0,0.09,0.009,0.0,0.0,0.0,7285.71,WEST,,MEDIUM GAS CARRIER,RASLAFFAN,MUNDRA PORT,ENNORE PORT,KANDLA,LPG/C GAS COURAGE
107,2020-03-31 17:36:00,2020-04-02 03:00:00,2020-03-31 16:30:00,2020-04-02 03:33:00,Mar 2020,H1,2020-21,MUNDRA,LPG,T1,200822,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,358.0,0.0,0.0,0.0,0.0,0.0,257.25,WEST,48325.0,LARGE GAS CARRIER,PARAS TANURA,MUNDRA PORT LIMITED,RASTANURA,KANDLA,LPG/C BW ENERGY
110,2020-03-21 10:30:00,2020-03-22 15:24:00,2020-03-21 09:30:00,2020-03-22 15:51:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200865,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,9000.0,0.09,0.009,0.0,0.0,0.0,7474.05,WEST,51960.0,LARGE GAS CARRIER,RASLAFFAN,MUNDRA PORT,RASLAFFAN,HALDIA,LPG/C NANDA DEVI
111,2020-03-21 10:30:00,2020-03-22 15:24:00,2020-03-21 09:30:00,2020-03-22 15:51:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200865,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,2500.0,0.03,0.003,0.0,0.0,0.0,2076.12,WEST,51960.0,LARGE GAS CARRIER,RASLAFFAN,MUNDRA PORT,RASLAFFAN,HALDIA,LPG/C NANDA DEVI
112,2020-03-21 10:30:00,2020-03-22 15:24:00,2020-03-21 09:30:00,2020-03-22 15:51:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200865,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,500.0,0.01,0.001,0.0,0.0,0.0,415.22,WEST,51960.0,LARGE GAS CARRIER,RASLAFFAN,MUNDRA PORT,RASLAFFAN,HALDIA,LPG/C NANDA DEVI
115,2020-03-28 20:12:00,2020-03-29 11:28:00,2020-03-28 19:30:00,2020-03-29 11:55:00,Mar 2020,H2,2019-20,MUNDRA,LPG,T1,200920,B01,LIQUID,LIQUEFIED PETROLEUM GAS,LPG PROPANE,0.0,0.0,IMPORT,2692.03,0.03,0.003,0.0,0.0,0.0,4232.01,WEST,23962.0,MEDIUM GAS CARRIER,RASTANURA,MUNDRA PORT,RASTANURA,NEW MANGALORE,LPG/C JAG VAYU
