,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
812,2020-01-25 22:40:00,2020-01-28 11:15:00,2020-01-25 11:50:00,2020-01-28 11:40:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200337,B06,DRY,STEEL CARGO,STEEL PIPES,60.58,71.83,EXPORT,3193.125,0.03,0.003,0.0,10.17,0.0,1264.95,WEST,,HANDYSIZE,MUNDRA PORT,JEDDAH,PIPAVAV,JEDDAH,MV HALIT YILDIRIM
819,2020-01-16 05:36:00,2020-01-20 16:10:00,2020-01-16 04:30:00,2020-01-20 16:40:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200222,B06,DRY,STEEL CARGO,STEEL PIPES,106.57,108.17,EXPORT,11677.794,0.12,0.012,0.0,0.0,0.5,2629.97,WEST,13337.3,HANDYSIZE,MUNDRA PORT,COQUIMBO,FUJAIRAH,DURBAN,MV DALARNA
822,2020-01-04 01:30:00,2020-01-07 09:00:00,2020-01-03 23:45:00,2020-01-07 09:30:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200118,B06,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,13959.799,0.14,0.014,0.0,0.0,0.0,4214.28,WEST,21043.0,HANDY MAX,MUNDRA PORT,STEWART,DHARAMTAR,SINGAPORE,MV THOR FORTUNE
828,2019-12-27 07:15:00,2019-12-29 15:38:00,2019-12-27 06:00:00,2019-12-29 15:55:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T2,193218,B06,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,1623.109,0.02,0.002,0.0,0.0,0.0,690.89,WEST,10105.0,HANDYSIZE,ALGHERO,MUNDRA PORT,MINA ZAYED,SOHAR,MV RUDOLF
829,2019-12-27 07:15:00,2019-12-29 15:38:00,2019-12-27 06:00:00,2019-12-29 15:55:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T2,193218,B06,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,2231.95,0.02,0.002,0.0,0.0,0.0,950.05,WEST,10105.0,HANDYSIZE,ALGHERO,MUNDRA PORT,MINA ZAYED,SOHAR,MV RUDOLF
831,2019-12-15 12:36:00,2019-12-19 12:24:00,2019-12-15 08:30:00,2019-12-19 12:55:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T2,193121,B06,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,3582.763,0.04,0.004,0.0,0.0,0.0,897.56,WEST,,HANDYSIZE,MUNDRA PORT,TUTICORIN,KATTUPALLI,TUTICORIN,MV IDM DOODLE
835,2019-11-23 17:24:00,2019-11-27 03:54:00,2019-11-21 18:48:00,2019-11-27 04:25:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T2,192978,B06,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,13474.404,0.13,0.013,0.0,0.0,0.0,3919.83,WEST,17736.0,HANDY MAX,MUNDRA PORT,VANCOURVER,PORT OF CHITTAGONG,SINGAPORE,MV THOR BREEZE
861,2019-09-07 16:40:00,2019-09-09 11:00:00,2019-09-07 16:00:00,2019-09-09 15:31:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192294,B06,DRY,STEEL CARGO,STEEL PIPES,42.33,47.52,EXPORT,1542.66,0.02,0.002,0.0,0.0,0.0,874.58,WEST,3896.0,HANDYSIZE,MUNDRA PORT,ILO,MUMBAI PORT,MUMBAI PORT,MV BBC LISBON
882,2019-07-18 08:06:00,2019-07-21 23:18:00,2019-07-15 07:48:00,2019-07-21 23:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T2,191816,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,4076.393,0.04,0.004,0.0,0.0,0.0,1121.94,WEST,6566.0,HANDYSIZE,MUNDRA PORT,ILO,DAR-ES-SALAAM,NEW MANGALORE,MV BBC RIO GRANDE
884,2019-07-01 18:30:00,2019-07-03 02:23:00,2019-07-01 12:40:00,2019-07-03 02:51:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T2,191724,B07,DRY,STEEL CARGO,STEEL PIPES,31.88,38.18,IMPORT,3020.959,0.03,0.003,0.0,5.33,0.0,2274.01,WEST,8805.0,HANDYSIZE,PORTO MARGHERA,MUNDRA PORT,KANDLA,JEBEL ALI,MV RUDOLF
887,2019-08-04 03:00:00,2019-08-05 19:42:00,2019-08-03 19:06:00,2019-08-05 20:09:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,192015,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,4971.027,0.05,0.005,0.0,0.0,0.0,2931.32,WEST,8190.0,HANDYSIZE,NOVOROSSIYSK,MUNDRA PORT,KARACHI,KARACHI,MV JORK
890,2019-08-12 23:42:00,2019-08-18 18:15:00,2019-08-12 20:30:00,2019-08-18 18:48:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,192043,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,8307.494,0.08,0.008,0.0,0.0,0.0,1439.05,WEST,30090.0,HANDYSIZE,,,SINGAPORE,DUQM,MV LENTIKIA
891,2019-07-29 23:20:00,2019-08-03 23:33:00,2019-07-29 22:00:00,2019-08-04 00:05:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,191971,B07,DRY,STEEL CARGO,STEEL PIPES,120.22,122.08,EXPORT,2990.663,0.03,0.003,0.0,0.0,0.33,597.05,WEST,5570.0,HANDYSIZE,MUNDRA PORT,ILO,JEDDAH,PORT OF RASHID,MV BBC GEORGIA
892,2019-07-29 23:20:00,2019-08-03 23:33:00,2019-07-29 22:00:00,2019-08-04 00:05:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T2,191971,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,448.44,0.0,0.0,0.0,0.0,0.0,89.53,WEST,5570.0,HANDYSIZE,MUNDRA PORT,ILO,JEDDAH,PORT OF RASHID,MV BBC GEORGIA
906,2019-09-23 08:00:00,2019-09-26 09:42:00,2019-09-23 01:50:00,2019-09-26 10:07:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192364,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,3564.898,0.04,0.004,0.0,0.0,0.0,1160.89,WEST,16991.8,HANDYSIZE,CAMPANA,MUNDRA PORT,UMM QASR,KANDLA,MV BBC NILE
908,2019-09-10 21:24:00,2019-09-16 04:42:00,2019-09-10 20:00:00,2019-09-16 05:15:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192301,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,6506.072,0.07,0.007,0.0,0.0,0.0,1226.6,WEST,14090.0,HANDYSIZE,MUNDRA PORT,SOHAR,KANDLA,SOHAR,MV PAN BONITA
917,2019-09-26 10:55:00,2019-09-28 23:30:00,2019-09-25 22:45:00,2019-09-28 23:55:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192451,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,5196.404,0.05,0.005,0.0,0.0,0.0,2058.55,WEST,8025.0,HANDYSIZE,NOVOROSSIYSK,MUNDRA PORT,HAMAD,MINA SAQR,MV RUDOLF
940,2019-10-12 00:24:00,2019-10-13 01:40:00,2019-10-11 21:18:00,2019-10-13 02:00:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192596,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,2146.95,0.02,0.002,0.0,0.0,0.0,2039.32,WEST,7071.0,HANDYSIZE,PORTO MARGHERA,MUNDRA PORT,PORTO MARGHERA,JEBEL ALI,MV INDUSTRIAL CRESCENT
943,2019-10-15 13:50:00,2019-10-19 17:00:00,2019-10-15 13:10:00,2019-10-19 17:27:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192555,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,14133.55,0.14,0.014,0.0,0.0,0.0,3420.56,WEST,18539.0,HANDY MAX,MUNDRA PORT,VANCOURVER,SOHAR,SINGAPORE,MV THOR FEARLESS
944,2019-10-08 22:30:00,2019-10-10 10:38:00,2019-10-08 16:24:00,2019-10-10 11:03:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192543,B07,DRY,STEEL CARGO,STEEL PIPES,36.13,42.65,IMPORT,3122.259,0.03,0.003,0.0,5.1,0.0,2073.83,WEST,10414.0,HANDYSIZE,PORTO MARGHERA,MUNDRA PORT,JEBEL ALI,DAMAM,MV GALLIA
964,2019-12-26 07:24:00,2019-12-29 01:52:00,2019-12-26 03:06:00,2019-12-29 02:25:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T2,193208,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,8374.435,0.08,0.008,0.0,0.0,0.0,3023.87,WEST,14440.0,HANDY MAX,MUNDRA PORT,RAS LANUF,JEBEL ALI,RAS LANUF,MV SUNSET
966,2020-01-03 06:18:00,2020-01-10 14:43:00,2020-01-02 15:12:00,2020-01-10 15:18:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200117,B07,DRY,STEEL CARGO,STEEL PIPES,176.42,192.1,EXPORT,6249.106,0.06,0.006,0.0,14.38,0.0,850.14,WEST,,HANDY MAX,MUNDRA PORT,,PIPAVAV,SINGAPORE,MV ALAM MADU
969,2020-01-12 14:15:00,2020-01-15 11:12:00,2020-01-12 07:12:00,2020-01-15 11:41:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200204,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,15697.005,0.16,0.016,0.0,0.0,0.0,5463.79,WEST,18331.0,HANDY MAX,MUNDRA PORT,VANCOURVER,MINA SAQR,VANCOURVER,MV THOR FUTURE
971,2020-01-26 14:20:00,2020-01-29 20:38:00,2020-01-26 08:00:00,2020-01-29 21:13:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200323,B07,DRY,STEEL CARGO,STEEL PIPES,78.3,85.22,EXPORT,6469.681,0.06,0.006,0.0,5.5,0.15,1983.04,WEST,14280.0,HANDY MAX,MUNDRA PORT,SOHAR,BINQUASIM,SOHAR,MV THOR INFINITY
977,2020-02-20 05:36:00,2020-02-24 00:36:00,2020-02-19 22:20:00,2020-02-25 01:09:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T2,200558,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,15147.379,0.15,0.015,0.0,0.0,0.0,3994.91,WEST,16657.98,HANDY MAX,MUNDRA PORT,VANCOURVER,KANDLA,SINGAPORE,MV THOR FRIENDSHIP
984,2020-03-04 21:06:00,2020-03-06 21:44:00,2020-03-04 17:30:00,2020-03-06 22:02:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T2,200706,B07,DRY,STEEL CARGO,STEEL PIPES,48.63,52.53,EXPORT,3775.915,0.04,0.004,0.0,2.83,0.0,1863.37,WEST,14447.0,HANDYSIZE,MUNDRA PORT,DAMMAM,MUNDRA PORT,DAMMAM,MV TS INDEX
986,2020-03-24 13:48:00,2020-03-26 10:43:00,2020-03-24 06:42:00,2020-03-26 11:05:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T2,200838,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,1244.136,0.01,0.001,0.0,0.0,0.0,664.77,WEST,,PANAMAX VESSEL,PORTO MARGHERA,MUNDRA PORT,ADEN,BAHRAIN,MV EMMA
989,2020-02-29 03:45:00,2020-03-02 05:42:00,2020-02-29 01:00:00,2020-03-02 06:15:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T2,200637,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,2006.573,0.02,0.002,0.0,0.0,0.0,964.12,WEST,7059.0,HANDYSIZE,PORTO MARGHERA,MUNDRA PORT,UMM QASR,PORT OF CHENNAI,MV HAREN
990,2020-02-29 03:45:00,2020-03-02 05:42:00,2020-02-29 01:00:00,2020-03-02 06:15:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T2,200637,B07,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,1121.05,0.01,0.001,0.0,0.0,0.0,538.64,WEST,7059.0,HANDYSIZE,PORTO MARGHERA,MUNDRA PORT,UMM QASR,PORT OF CHENNAI,MV HAREN
1105,2019-04-20 05:12:00,2019-04-25 01:00:00,2019-04-20 04:30:00,2019-04-25 01:25:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,191085,B09,DRY,STEEL CARGO,STEEL PIPES,115.8,116.92,EXPORT,2158.81,0.02,0.002,0.0,0.0,0.0,447.42,WEST,3124.7,HANDYSIZE,MUNDRA PORT,ABU DHABI,COCHIN,MINA ZAYED,MV NAUMA
1106,2019-04-20 05:12:00,2019-04-25 01:00:00,2019-04-20 04:30:00,2019-04-25 01:25:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,191085,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,1764.695,0.02,0.002,0.0,0.0,0.0,365.74,WEST,3124.7,HANDYSIZE,MUNDRA PORT,ABU DHABI,COCHIN,MINA ZAYED,MV NAUMA
1147,2019-07-08 10:35:00,2019-07-11 22:15:00,2019-07-07 23:30:00,2019-07-11 22:40:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191781,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,6566.249,0.07,0.007,0.0,0.0,0.0,1883.55,WEST,16316.0,HANDY MAX,MUNDRA PORT,SOHAR,KANDLA,SOHAR,MV ALKYONI SB
1152,2019-07-19 10:24:00,2019-07-21 09:43:00,2019-07-18 18:00:00,2019-07-21 10:15:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191882,B09,DRY,STEEL CARGO,STEEL PIPES,47.32,64.25,IMPORT,3817.451,0.04,0.004,0.0,15.43,0.0,1936.29,WEST,,HANDYSIZE,MADDALENA,MUNDRA PORT,SOHAR,MUMBAI PORT,MV STADE
1195,2019-10-24 13:10:00,2019-10-27 15:15:00,2019-10-23 22:46:00,2019-10-27 15:45:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192701,B09,DRY,STEEL CARGO,STEEL PIPES,74.08,88.98,EXPORT,5205.345,0.05,0.005,0.0,0.0,12.57,1686.32,WEST,4843.0,HANDYSIZE,MUNDRA PORT,TUTICORIN,KARACHI,TUTICORIN,MV INDUSTRIAL RANGER
1208,2019-12-18 23:42:00,2019-12-22 23:00:00,2019-12-18 14:12:00,2019-12-22 23:39:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193169,B09,DRY,STEEL CARGO,STEEL PIPES,95.3,105.45,EXPORT,3445.807,0.03,0.003,0.0,7.8,0.0,867.78,WEST,1550.0,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE TRITON VISION
1209,2019-12-24 20:36:00,2019-12-28 10:18:00,2019-12-24 20:00:00,2019-12-28 10:50:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193211,B09,DRY,STEEL CARGO,STEEL PIPES,85.7,86.83,EXPORT,8885.816,0.09,0.009,0.0,0.0,0.0,2488.44,WEST,14549.0,HANDY MAX,MUNDRA PORT,KAKINADA,DAHEJ,KAKINADA,MV IVS KNOT
1211,2020-01-03 20:42:00,2020-01-05 18:36:00,2020-01-02 18:30:00,2020-01-05 19:00:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,193213,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,2391.222,0.02,0.002,0.0,0.0,0.0,1250.31,WEST,9079.488,HANDYSIZE,CAMPANA,MUNDRA PORT,HAMAD,KOLKATTA,MV BBC NAGASAKI
1212,2020-01-02 05:00:00,2020-01-06 11:36:00,2020-01-01 22:30:00,2020-01-06 12:21:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,193223,B09,DRY,STEEL CARGO,STEEL PIPES,102.6,109.85,EXPORT,3932.514,0.04,0.004,0.0,5.5,0.0,919.89,WEST,,HANDYSIZE,MUNDRA PORT,BY ORDER,KANDLA,MUMBAI PORT,BARGE VML 4
1213,2019-12-09 14:40:00,2019-12-18 19:10:00,2019-12-06 00:30:00,2019-12-18 19:47:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193093,B09,DRY,STEEL CARGO,STEEL PIPES,220.5,307.28,EXPORT,12038.86,0.12,0.012,0.0,0.0,85.48,1310.35,WEST,,HANDYSIZE,MUNDRA PORT,KATTUPALLI,MUMBAI PORT,KANDLA,MV PROPEL PROGRESS
1215,2019-12-04 10:48:00,2019-12-07 22:20:00,2019-12-03 19:00:00,2019-12-07 22:55:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193064,B09,DRY,STEEL CARGO,STEEL PIPES,83.53,99.92,EXPORT,4685.27,0.05,0.005,0.0,0.0,15.0,1346.13,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1222,2019-11-03 21:00:00,2019-11-10 07:30:00,2019-11-02 12:00:00,2019-11-10 07:55:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192785,B09,DRY,STEEL CARGO,STEEL PIPES,154.5,187.92,EXPORT,7061.87,0.07,0.007,0.0,0.0,32.5,1096.99,WEST,2559.06,HANDYSIZE,MUNDRA PORT,DAHEJ,KATTUPALLI,DAHEJ,MV IDM DOODLE
1223,2019-10-30 16:55:00,2019-11-02 10:10:00,2019-10-30 13:45:00,2019-11-02 10:35:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192758,B09,DRY,STEEL CARGO,STEEL PIPES,65.25,68.83,IMPORT,-0.00300000000004275,0.0,0.0,0.0,2.58,0.0,0.0,WEST,19387.0,HANDYSIZE,MASAN,MUNDRA PORT,PORT KLANG,BY ORDER,MV LUNARA
1225,2019-10-30 16:55:00,2019-11-02 10:10:00,2019-10-30 13:45:00,2019-11-02 10:35:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192758,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,323.35,0.0,0.0,0.0,0.0,0.0,118.93,WEST,19387.0,HANDYSIZE,MASAN,MUNDRA PORT,PORT KLANG,BY ORDER,MV LUNARA
1229,2020-01-21 11:54:00,2020-01-22 08:55:00,2020-01-21 09:30:00,2020-01-22 10:05:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,200310,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,280.599,0.0,0.0,0.0,0.0,0.0,320.43,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,SIKA,MUMBAI PORT,BARGE SAGAR 250
1243,2020-01-06 14:06:00,2020-01-11 09:06:00,2020-01-06 13:30:00,2020-01-11 09:40:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,200155,B09,DRY,STEEL CARGO,STEEL PIPES,115.0,116.17,EXPORT,3761.633,0.04,0.004,0.0,0.0,0.0,785.04,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,KANDLA,MUMBAI PORT,BARGE VML 3
