,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
753,2019-08-01 00:30:00,2019-08-01 22:10:00,2019-07-31 16:30:00,2019-08-01 22:45:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,191969,B06,DRY,PROJECT CARGO,PROJECT CARGO,21.67,30.25,EXPORT,44.0,0.0,0.0,0.0,0.0,7.32,48.74,WEST,23452.0,PANAMAX VESSEL,,MUNDRA PORT,LAEM CHABANG,DUQM,MV AAL BRISBANE
754,2019-08-01 00:30:00,2019-08-01 22:10:00,2019-07-31 16:30:00,2019-08-01 22:45:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,191969,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,241.874,0.0,0.0,0.0,0.0,0.0,267.92,WEST,23452.0,PANAMAX VESSEL,,MUNDRA PORT,LAEM CHABANG,DUQM,MV AAL BRISBANE
755,2019-08-01 00:30:00,2019-08-01 22:10:00,2019-07-31 16:30:00,2019-08-01 22:45:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,191969,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,66.78,0.0,0.0,0.0,0.0,0.0,73.97,WEST,23452.0,PANAMAX VESSEL,,MUNDRA PORT,LAEM CHABANG,DUQM,MV AAL BRISBANE
756,2019-08-01 00:30:00,2019-08-01 22:10:00,2019-07-31 16:30:00,2019-08-01 22:45:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,191969,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,110.0,0.0,0.0,0.0,0.0,0.0,121.85,WEST,23452.0,PANAMAX VESSEL,,MUNDRA PORT,LAEM CHABANG,DUQM,MV AAL BRISBANE
757,2019-08-01 00:30:00,2019-08-01 22:10:00,2019-07-31 16:30:00,2019-08-01 22:45:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,191969,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,114.8,0.0,0.0,0.0,0.0,0.0,127.16,WEST,23452.0,PANAMAX VESSEL,,MUNDRA PORT,LAEM CHABANG,DUQM,MV AAL BRISBANE
776,2019-07-07 10:08:00,2019-07-11 13:45:00,2019-07-07 09:00:00,2019-07-11 14:15:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T2,191697,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,30.5,0.0,0.0,0.0,0.0,0.0,7.35,WEST,,HANDYSIZE,MUNDRA PORT,,BOMBAY,AD DAMMAN,MV DA DAN XIA
810,2020-01-22 10:36:00,2020-01-22 19:00:00,2020-01-22 10:06:00,2020-01-22 19:33:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200256,B06,DRY,PROJECT CARGO,PROJECT CARGO,8.4,9.45,IMPORT,237.212,0.0,0.0,0.0,0.0,0.0,677.75,WEST,13339.0,HANDYSIZE,POHANG,MUNDRA PORT,SINGAPORE,ABU DHABI,MV HUANGHAI DEVELOPER
811,2020-01-28 19:00:00,2020-01-29 17:50:00,2020-01-26 23:30:00,2020-01-29 18:21:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200321,B06,DRY,PROJECT CARGO,PROJECT CARGO,22.83,66.85,EXPORT,127.027,0.0,0.0,0.0,42.5,0.18,133.52,WEST,,HANDYSIZE,MUNDRA PORT,BUNBURY,HAMAD,BUNBURY,MV BBC MONT BLANC
826,2019-12-30 08:26:00,2019-12-30 17:49:00,2019-12-30 05:27:00,2019-12-30 18:25:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T2,193205,B06,DRY,PROJECT CARGO,PROJECT CARGO,9.38,12.97,IMPORT,237.643,0.0,0.0,0.0,2.38,0.0,607.83,WEST,20179.0,HANDYSIZE,MASAN,MUNDRA PORT,SINGAPORE,AL JUBAIL,MV HYUNDAI ANTWERP
842,2019-09-28 12:54:00,2019-10-05 00:24:00,2019-09-27 15:48:00,2019-10-05 00:57:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192432,B06,DRY,PROJECT CARGO,PROJECT CARGO,155.5,177.15,IMPORT,-0.00398564659633394,0.0,0.0,0.0,20.4,0.0,0.0,WEST,51921.0,HANDY MAX,PORT OF SHANGHAI,MUNDRA PORT,SINGAPORE,MUNDRA PORT,MV ASL MERCURY
843,2019-09-28 12:54:00,2019-10-05 00:24:00,2019-09-27 15:48:00,2019-10-05 00:57:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192432,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,-1.43534036323167e-05,0.0,0.0,0.0,0.0,0.0,0.0,WEST,51921.0,HANDY MAX,PORT OF SHANGHAI,MUNDRA PORT,SINGAPORE,MUNDRA PORT,MV ASL MERCURY
848,2019-09-28 12:54:00,2019-10-05 00:24:00,2019-09-27 15:48:00,2019-10-05 00:57:00,Sep 2019,H2,2019-20,MUNDRA,DRY,T2,192432,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,488.719985646596,0.0,0.0,0.0,0.0,0.0,75.43,WEST,51921.0,HANDY MAX,PORT OF SHANGHAI,MUNDRA PORT,SINGAPORE,MUNDRA PORT,MV ASL MERCURY
849,2019-09-28 12:54:00,2019-10-05 00:24:00,2019-09-27 15:48:00,2019-10-05 00:57:00,Sep 2019,H2,2019-20,MUNDRA,DRY,T2,192432,B06,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,1.76001435340363,0.0,0.0,0.0,0.0,0.0,0.27,WEST,51921.0,HANDY MAX,PORT OF SHANGHAI,MUNDRA PORT,SINGAPORE,MUNDRA PORT,MV ASL MERCURY
881,2019-07-18 08:06:00,2019-07-21 23:18:00,2019-07-15 07:48:00,2019-07-21 23:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T2,191816,B07,DRY,PROJECT CARGO,PROJECT CARGO,87.2,159.95,EXPORT,5.0,0.0,0.0,0.0,4.65,66.87,1.38,WEST,6566.0,HANDYSIZE,MUNDRA PORT,ILO,DAR-ES-SALAAM,NEW MANGALORE,MV BBC RIO GRANDE
885,2019-07-04 01:30:00,2019-07-08 04:40:00,2019-06-29 16:00:00,2019-07-08 05:09:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T2,191729,B07,DRY,PROJECT CARGO,PROJECT CARGO,99.17,205.15,EXPORT,793.342,0.01,0.001,0.0,0.48,104.5,192.0,WEST,7150.0,HANDYSIZE,MUNDRA PORT,SEMARANG,HAZIRA,SEMARANG,MV INDUSTRIAL RANGER
903,2019-09-17 08:48:00,2019-09-18 05:17:00,2019-09-17 08:06:00,2019-09-18 05:43:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192354,B07,DRY,PROJECT CARGO,PROJECT CARGO,20.48,21.62,IMPORT,352.0,0.0,0.0,0.0,0.0,0.0,412.43,WEST,20020.6,HANDYSIZE,MASAN,MUNDRA PORT,SINGAPORE,JEBEL ALI,MV HYUNDAI DUBAI
904,2019-09-17 08:48:00,2019-09-18 05:17:00,2019-09-17 08:06:00,2019-09-18 05:43:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192354,B07,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,234.674,0.0,0.0,0.0,0.0,0.0,274.96,WEST,20020.6,HANDYSIZE,MASAN,MUNDRA PORT,SINGAPORE,JEBEL ALI,MV HYUNDAI DUBAI
912,2019-09-20 22:48:00,2019-09-23 06:24:00,2019-09-18 10:54:00,2019-09-23 06:59:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192263,B07,DRY,PROJECT CARGO,PROJECT CARGO,55.6,116.08,IMPORT,417.785,0.0,0.0,0.0,27.07,32.1,180.34,WEST,,HANDYSIZE,,MUNDRA PORT,MUMBAI PORT,JUBAIL,MV NILE CONFIDANTE
913,2019-09-20 22:48:00,2019-09-23 06:24:00,2019-09-18 10:54:00,2019-09-23 06:59:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192263,B07,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,52.655,0.0,0.0,0.0,0.0,0.0,22.73,WEST,,HANDYSIZE,,MUNDRA PORT,MUMBAI PORT,JUBAIL,MV NILE CONFIDANTE
920,2019-09-19 09:54:00,2019-09-20 18:55:00,2019-09-18 15:30:00,2019-09-20 19:22:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192384,B07,DRY,PROJECT CARGO,PROJECT CARGO,33.02,51.87,IMPORT,626.42,0.01,0.001,0.0,14.13,3.33,455.35,WEST,,HANDYSIZE,LUMUT,MUNDRA PORT,LUMUT,JEBEL ALI,MV HAREN
921,2019-09-19 10:40:00,2019-10-03 21:18:00,2019-09-18 18:00:00,2019-10-18 18:50:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192396,B07,DRY,PROJECT CARGO,PROJECT CARGO,346.63,720.83,EXPORT,0.0,0.0,0.0,0.0,15.07,0.0,0.0,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,BARGE GAC 66
922,2019-09-19 10:40:00,2019-10-03 21:18:00,2019-09-18 18:00:00,2019-10-18 18:50:00,Sep 2019,H2,2019-20,MUNDRA,DRY,T2,192396,B07,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,626.42,0.01,0.001,0.0,0.0,0.0,43.37,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,BARGE GAC 66
957,2019-12-13 19:42:00,2019-12-18 06:11:00,2019-12-13 06:48:00,2019-12-18 06:47:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T2,193135,B07,DRY,PROJECT CARGO,PROJECT CARGO,106.48,119.98,EXPORT,772.361,0.01,0.001,0.0,6.08,6.2,174.08,WEST,,HANDYSIZE,MUNDRA PORT,LAGOS,KANDLA,KANDLA,MV ZEA FLASH
973,2020-01-17 12:30:00,2020-01-18 04:40:00,2020-01-17 11:45:00,2020-01-18 05:15:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200253,B07,DRY,PROJECT CARGO,PROJECT CARGO,16.17,17.5,EXPORT,100.29,0.0,0.0,0.0,0.0,0.0,148.88,WEST,7287.7,HANDYSIZE,MUNDRA PORT,CONSTANTZA,HONGKONG,SUEZ CANAL,MV ELLENSBORG
975,2020-02-20 05:36:00,2020-02-24 00:36:00,2020-02-19 22:20:00,2020-02-25 01:09:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T2,200558,B07,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,0.332,0.0,0.0,0.0,0.0,0.0,0.09,WEST,16657.98,HANDY MAX,MUNDRA PORT,VANCOURVER,KANDLA,SINGAPORE,MV THOR FRIENDSHIP
982,2020-03-13 15:47:00,2020-03-14 00:30:00,2020-03-13 13:30:00,2020-03-14 00:55:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T2,200776,B07,DRY,PROJECT CARGO,PROJECT CARGO,8.72,11.42,IMPORT,176.919,0.0,0.0,0.0,0.0,1.58,487.12,WEST,7896.4,HANDYSIZE,HAMBURG,MUNDRA PORT,HAMBURG,SINGAPORE,MV ABB BENTJE
985,2020-03-24 13:48:00,2020-03-26 10:43:00,2020-03-24 06:42:00,2020-03-26 11:05:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T2,200838,B07,DRY,PROJECT CARGO,PROJECT CARGO,44.92,52.38,IMPORT,177.539,0.0,0.0,0.0,6.18,0.0,94.86,WEST,,PANAMAX VESSEL,PORTO MARGHERA,MUNDRA PORT,ADEN,BAHRAIN,MV EMMA
991,2019-08-04 22:15:00,2019-08-05 22:15:00,2019-08-04 15:55:00,2019-08-05 22:40:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,191967,B08,DRY,PROJECT CARGO,PROJECT CARGO,24.0,30.75,IMPORT,535.146,0.01,0.001,0.0,5.42,0.0,535.15,WEST,9314.0,HANDYSIZE,NORFOLK,MUNDRA PORT,HAMAD,ABU DHABI,MV BBC MARYLAND
1009,2019-05-11 12:02:00,2019-05-12 04:40:00,2019-05-11 09:00:00,2019-05-12 05:13:00,May 2019,H1,2019-20,MUNDRA,DRY,T2,191282,B08,DRY,PROJECT CARGO,PROJECT CARGO,16.63,20.22,IMPORT,329.447,0.0,0.0,0.0,0.0,2.17,475.35,WEST,12760.0,HANDYSIZE,YOKOHAMA,MUNDRA PORT,MUMBAI PORT,SALALAH,MV JULE
1065,2019-04-10 16:30:00,2019-04-17 23:10:00,2019-04-10 15:50:00,2019-04-17 23:47:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T2,190951,B08,DRY,PROJECT CARGO,PROJECT CARGO,174.67,175.95,IMPORT,106.7,0.0,0.0,0.0,0.0,0.0,14.66,WEST,15531.0,HANDY MAX,PORT OF SHANGHAI,MUNDRA PORT,SINGAPORE,PORT OF CHENNAI,MV KURUSHIMA
1066,2019-04-10 16:30:00,2019-04-17 23:10:00,2019-04-10 15:50:00,2019-04-17 23:47:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T2,190951,B08,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,4371.342,0.04,0.004,0.0,0.0,0.0,600.64,WEST,15531.0,HANDY MAX,PORT OF SHANGHAI,MUNDRA PORT,SINGAPORE,PORT OF CHENNAI,MV KURUSHIMA
1067,2019-04-10 16:30:00,2019-04-17 23:10:00,2019-04-10 15:50:00,2019-04-17 23:47:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T2,190951,B08,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,121.5,0.0,0.0,0.0,0.0,0.0,16.69,WEST,15531.0,HANDY MAX,PORT OF SHANGHAI,MUNDRA PORT,SINGAPORE,PORT OF CHENNAI,MV KURUSHIMA
1094,2019-09-15 08:00:00,2019-09-15 19:55:00,2019-09-15 06:15:00,2019-09-18 16:25:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192353,B08,DRY,PROJECT CARGO,PROJECT CARGO,11.92,82.17,EXPORT,16.34,0.0,0.0,0.0,0.0,0.83,32.91,WEST,7915.0,HANDYSIZE,MUNDRA PORT,BINTUNI,BAHRAIN,BINTUNI,MV HC LARA
1095,2019-09-15 08:00:00,2019-09-15 19:55:00,2019-09-15 06:15:00,2019-09-18 16:25:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192353,B08,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,47.31,0.0,0.0,0.0,0.0,0.0,95.28,WEST,7915.0,HANDYSIZE,MUNDRA PORT,BINTUNI,BAHRAIN,BINTUNI,MV HC LARA
1102,2019-05-06 16:18:00,2019-05-10 04:15:00,2019-05-06 11:12:00,2019-05-10 04:51:00,May 2019,H1,2019-20,MUNDRA,DRY,T3,191178,B09,DRY,PROJECT CARGO,PROJECT CARGO,83.95,89.65,EXPORT,1204.908,0.01,0.001,0.0,4.0,0.0,344.46,WEST,10242.0,HANDYSIZE,MUNDRA PORT,JUBAIL,JEBEL ALI,JUBAIL,MV CERULEAN
1103,2019-05-10 06:30:00,2019-05-27 20:10:00,2019-05-09 03:10:00,2019-05-27 20:40:00,May 2019,H1,2019-20,MUNDRA,DRY,T3,191231,B09,DRY,PROJECT CARGO,PROJECT CARGO,421.67,449.5,EXPORT,222.904,0.0,0.0,0.0,0.0,26.42,12.69,WEST,12291.0,HANDYSIZE,MUNDRA PORT LIMITED,LAGOS,MUMBAI PORT,FUJAIRAH,MV DONGBANG GIANT NO.2
1104,2019-05-10 06:30:00,2019-05-27 20:10:00,2019-05-09 03:10:00,2019-05-27 20:40:00,May 2019,H1,2019-20,MUNDRA,DRY,T3,191231,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,6566.72,0.07,0.007,0.0,0.0,0.0,373.76,WEST,12291.0,HANDYSIZE,MUNDRA PORT LIMITED,LAGOS,MUMBAI PORT,FUJAIRAH,MV DONGBANG GIANT NO.2
1136,2019-06-20 06:52:00,2019-06-30 21:36:00,2019-06-20 06:05:00,2019-06-30 22:10:00,Jun 2019,H1,2019-20,MUNDRA,DRY,T3,191577,B09,DRY,PROJECT CARGO,PROJECT CARGO,254.73,256.08,EXPORT,188.2,0.0,0.0,0.0,0.0,0.0,17.73,WEST,12644.0,HANDYSIZE,MUNDRA PORT,LAGOS,MUNDRA PORT,DURBAN,MV PALEISGRACHT
1137,2019-06-20 06:52:00,2019-06-30 21:36:00,2019-06-20 06:05:00,2019-06-30 22:10:00,Jun 2019,H1,2019-20,MUNDRA,DRY,T3,191577,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,1834.532,0.02,0.002,0.0,0.0,0.0,172.84,WEST,12644.0,HANDYSIZE,MUNDRA PORT,LAGOS,MUNDRA PORT,DURBAN,MV PALEISGRACHT
1138,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,25.2,26.65,EXPORT,66.2,0.0,0.0,0.0,0.0,0.0,63.05,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1139,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,241.69,0.0,0.0,0.0,0.0,0.0,230.18,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1140,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,371.25,0.0,0.0,0.0,0.0,0.0,353.57,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1141,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,324.8,0.0,0.0,0.0,0.0,0.0,309.33,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1142,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,244.0,0.0,0.0,0.0,0.0,0.0,232.38,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1143,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,147.0,0.0,0.0,0.0,0.0,0.0,140.0,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1144,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,109.335,0.0,0.0,0.0,0.0,0.0,104.13,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1145,2019-07-04 14:00:00,2019-07-05 15:12:00,2019-07-04 13:06:00,2019-07-05 15:45:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191670,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,IMPORT,96.133,0.0,0.0,0.0,0.0,0.0,91.56,WEST,,HANDYSIZE,,MUNDRA PORT,JEBEL ALI,MUMBAI PORT,MV BAHRI TABUK
1154,2019-08-14 08:18:00,2019-08-15 00:12:00,2019-08-14 07:24:00,2019-08-15 00:47:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T3,191998,B09,DRY,PROJECT CARGO,PROJECT CARGO,15.9,17.38,EXPORT,208.872,0.0,0.0,0.0,0.0,0.0,315.28,WEST,19500.0,HANDYSIZE,BALTIMORE,MUNDRA PORT,DAMMAM,MUMBAI PORT,MV BAHRI JEDDAH
1155,2019-08-14 08:18:00,2019-08-15 00:12:00,2019-08-14 07:24:00,2019-08-15 00:47:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T3,191998,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,158.17,0.0,0.0,0.0,0.0,0.0,238.75,WEST,19500.0,HANDYSIZE,BALTIMORE,MUNDRA PORT,DAMMAM,MUMBAI PORT,MV BAHRI JEDDAH
1156,2019-08-14 08:18:00,2019-08-15 00:12:00,2019-08-14 07:24:00,2019-08-15 00:47:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T3,191998,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,41.29,0.0,0.0,0.0,0.0,0.0,62.32,WEST,19500.0,HANDYSIZE,BALTIMORE,MUNDRA PORT,DAMMAM,MUMBAI PORT,MV BAHRI JEDDAH
1157,2019-08-14 08:18:00,2019-08-15 00:12:00,2019-08-14 07:24:00,2019-08-15 00:47:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T3,191998,B09,DRY,PROJECT CARGO,PROJECT CARGO,0.0,0.0,EXPORT,93.18,0.0,0.0,0.0,0.0,0.0,140.65,WEST,19500.0,HANDYSIZE,BALTIMORE,MUNDRA PORT,DAMMAM,MUMBAI PORT,MV BAHRI JEDDAH
