,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
888,2019-08-12 23:42:00,2019-08-18 18:15:00,2019-08-12 20:30:00,2019-08-18 18:48:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T2,192043,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,138.55,142.3,EXPORT,0.381,0.0,0.0,0.0,2.5,0.0,0.07,WEST,30090.0,HANDYSIZE,,,SINGAPORE,DUQM,MV LENTIKIA
905,2019-09-23 08:00:00,2019-09-26 09:42:00,2019-09-23 01:50:00,2019-09-26 10:07:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192364,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,73.7,80.28,IMPORT,0.543,0.0,0.0,0.0,5.25,0.0,0.18,WEST,16991.8,HANDYSIZE,CAMPANA,MUNDRA PORT,UMM QASR,KANDLA,MV BBC NILE
907,2019-09-10 21:24:00,2019-09-16 04:42:00,2019-09-10 20:00:00,2019-09-16 05:15:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192301,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,127.3,129.25,EXPORT,0.436,0.0,0.0,0.0,0.0,0.72,0.08,WEST,14090.0,HANDYSIZE,MUNDRA PORT,SOHAR,KANDLA,SOHAR,MV PAN BONITA
916,2019-09-26 10:55:00,2019-09-28 23:30:00,2019-09-25 22:45:00,2019-09-28 23:55:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T2,192451,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,60.58,73.17,IMPORT,0.436,0.0,0.0,0.0,11.42,0.0,0.17,WEST,8025.0,HANDYSIZE,NOVOROSSIYSK,MUNDRA PORT,HAMAD,MINA SAQR,MV RUDOLF
939,2019-10-12 00:24:00,2019-10-13 01:40:00,2019-10-11 21:18:00,2019-10-13 02:00:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192596,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,25.27,28.7,IMPORT,0.074,0.0,0.0,0.0,2.45,0.0,0.07,WEST,7071.0,HANDYSIZE,PORTO MARGHERA,MUNDRA PORT,PORTO MARGHERA,JEBEL ALI,MV INDUSTRIAL CRESCENT
942,2019-10-15 13:50:00,2019-10-19 17:00:00,2019-10-15 13:10:00,2019-10-19 17:27:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T2,192555,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,99.17,100.28,EXPORT,4.315,0.0,0.0,0.0,0.0,0.0,1.04,WEST,18539.0,HANDY MAX,MUNDRA PORT,VANCOURVER,SOHAR,SINGAPORE,MV THOR FEARLESS
967,2020-01-12 14:15:00,2020-01-15 11:12:00,2020-01-12 07:12:00,2020-01-15 11:41:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T2,200204,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,68.95,76.48,EXPORT,2.536,0.0,0.0,0.0,6.3,0.0,0.88,WEST,18331.0,HANDY MAX,MUNDRA PORT,VANCOURVER,MINA SAQR,VANCOURVER,MV THOR FUTURE
974,2020-02-20 05:36:00,2020-02-24 00:36:00,2020-02-19 22:20:00,2020-02-25 01:09:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T2,200558,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,91.0,122.82,EXPORT,1.645,0.0,0.0,0.0,6.67,0.07,0.43,WEST,16657.98,HANDY MAX,MUNDRA PORT,VANCOURVER,KANDLA,SINGAPORE,MV THOR FRIENDSHIP
988,2020-02-29 03:45:00,2020-03-02 05:42:00,2020-02-29 01:00:00,2020-03-02 06:15:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T2,200637,B07,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,49.95,53.25,IMPORT,0.106,0.0,0.0,0.0,0.0,2.25,0.05,WEST,7059.0,HANDYSIZE,PORTO MARGHERA,MUNDRA PORT,UMM QASR,PORT OF CHENNAI,MV HAREN
1146,2019-07-08 10:35:00,2019-07-11 22:15:00,2019-07-07 23:30:00,2019-07-11 22:40:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191781,B09,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,83.67,95.17,EXPORT,0.42,0.0,0.0,0.0,8.78,1.62,0.12,WEST,16316.0,HANDY MAX,MUNDRA PORT,SOHAR,KANDLA,SOHAR,MV ALKYONI SB
1210,2020-01-03 20:42:00,2020-01-05 18:36:00,2020-01-02 18:30:00,2020-01-05 19:00:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,193213,B09,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,45.9,72.5,IMPORT,0.543,0.0,0.0,0.0,25.63,0.0,0.28,WEST,9079.488,HANDYSIZE,CAMPANA,MUNDRA PORT,HAMAD,KOLKATTA,MV BBC NAGASAKI
1266,2020-02-27 19:35:00,2020-03-01 17:16:00,2020-02-27 06:00:00,2020-03-01 17:50:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200653,B09,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,69.68,83.83,EXPORT,0.55,0.0,0.0,0.0,0.0,12.58,0.19,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE VML 3
1275,2020-03-07 23:06:00,2020-03-08 22:48:00,2020-03-07 22:15:00,2020-03-08 23:21:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200727,B09,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,23.7,25.1,EXPORT,21.0,0.0,0.0,0.0,0.0,0.0,21.27,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1395,2019-11-01 05:00:00,2019-11-03 13:10:00,2019-10-31 11:25:00,2019-11-03 13:35:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192708,B10,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,56.17,74.17,EXPORT,12.282,0.0,0.0,0.0,17.07,0.0,5.25,WEST,5728.0,HANDYSIZE,MUNDRA PORT,PUERTO ANGAMOS,HAMRIYA,TUTICORIN,MV BBC VIRGINIA
1451,2019-08-23 19:30:00,2019-08-27 00:56:00,2019-08-23 09:55:00,2019-08-27 01:23:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T3,192169,B11,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,77.43,87.47,EXPORT,4.065,0.0,0.0,0.0,8.75,0.0,1.26,WEST,21043.0,HANDY MAX,MUNDRA PORT,VANCOURVER,MINA ZAYED,SINGAPORE,MV THOR FORTUNE
1484,2019-12-14 17:50:00,2019-12-20 10:10:00,2019-12-14 17:00:00,2019-12-20 10:42:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193126,B11,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,136.33,137.7,EXPORT,0.011,0.0,0.0,0.0,0.0,0.0,0.0,WEST,,HANDY MAX,,MUNDRA PORT,RAS AL KHAIR,SOHAR,MV AEC ABILITY II
1562,2019-07-02 21:10:00,2019-07-08 18:42:00,2019-07-02 19:15:00,2019-07-08 19:09:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191715,B12,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,0.0,0.0,EXPORT,0.15,0.0,0.0,0.0,0.0,0.0,0.03,WEST,16152.0,HANDY MAX,MUNDRA PORT,VANCOUVER,DAMMAM,SINGAPORE,MV GMB ALCMENE
1642,2019-10-25 15:05:00,2019-10-28 03:15:00,2019-10-24 16:50:00,2019-10-28 03:42:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192697,B12,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,60.17,82.87,EXPORT,0.444,0.0,0.0,0.0,21.67,0.0,0.18,WEST,19031.0,HANDY MAX,MUNDRA PORT,SOHAR,MUMBAI PORT,SOHAR,MV RED JACKET
1645,2019-10-20 18:15:00,2019-10-25 14:00:00,2019-10-20 17:40:00,2019-10-25 14:25:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192621,B12,DRY,BLANK COMMODITY,REPAIR/HANDLING MATERIAL,115.75,116.75,IMPORT,0.489,0.0,0.0,0.0,0.0,0.0,0.1,WEST,16818.0,HANDYSIZE,CAMPANA,MUNDRA PORT,CAMPANA,ABU DHABI,MV SJARD
