,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
182,2020-01-29 21:10:00,2020-02-03 23:24:00,2020-01-29 17:12:00,2020-02-28 01:42:00,Jan 2020,H2,2019-20,MUNDRA,LQD,T1,200392,B02,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,9461.994,0.09,0.009,0.0,0.0,0.0,1857.82,WEST,18821.84,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,HAMRIYA,MT OPEC GALAXY
215,2019-09-03 21:36:00,2019-09-05 17:30:00,2019-09-03 01:20:00,2019-09-05 18:00:00,Sep 2019,H1,2019-20,MUNDRA,LQD,T1,192267,B02,LIQUID,CHEMICAL,METHANOL,43.9,64.67,IMPORT,7600.0,0.08,0.008,0.0,0.0,19.67,4154.9,WEST,30190.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,HAZIRA,MT SC NEPTUNE
216,2019-09-03 21:36:00,2019-09-05 17:30:00,2019-09-03 01:20:00,2019-09-05 18:00:00,Sep 2019,H1,2019-20,MUNDRA,LQD,T1,192267,B02,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,3100.0,0.03,0.003,0.0,0.0,0.0,1694.76,WEST,30190.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,HAZIRA,MT SC NEPTUNE
318,2019-12-19 08:08:00,2019-12-20 18:09:00,2019-12-19 07:35:00,2019-12-20 18:35:00,Dec 2019,H2,2019-20,MUNDRA,LQD,T1,193178,B03,LIQUID,CHEMICAL,METHANOL,34.02,35.0,IMPORT,9000.0,0.09,0.009,0.0,0.0,0.0,6349.83,WEST,19010.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,HAZIRA,MT EVERRICH 5
319,2019-12-19 08:08:00,2019-12-20 18:09:00,2019-12-19 07:35:00,2019-12-20 18:35:00,Dec 2019,H2,2019-20,MUNDRA,LQD,T1,193178,B03,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,2000.0,0.02,0.002,0.0,0.0,0.0,1411.07,WEST,19010.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,HAZIRA,MT EVERRICH 5
331,2020-01-16 18:40:00,2020-01-17 23:15:00,2020-01-15 20:15:00,2020-01-17 23:40:00,Jan 2020,H2,2019-20,MUNDRA,LQD,T1,200244,B03,LIQUID,CHEMICAL,METHANOL,28.58,51.42,IMPORT,7500.0,0.08,0.008,0.0,0.9,21.0,6297.38,WEST,47343.0,PANAMAX VESSEL,SOHAR,MUNDRA PORT,SOHAR,KANDLA,MT EASTERN ONE
338,2020-03-13 20:42:00,2020-03-14 23:27:00,2020-03-13 20:00:00,2020-03-14 23:51:00,Mar 2020,H2,2019-20,MUNDRA,LQD,T1,200773,B03,LIQUID,CHEMICAL,METHANOL,26.75,27.85,IMPORT,7000.0,0.07,0.007,0.0,0.0,0.0,6280.37,WEST,19617.0,HANDYSIZE,MESAIEED,MUNDRA PORT,SOHAR,HAZIRA,MT CELSIUS MESSINA
352,2019-08-22 19:25:00,2019-08-24 01:10:00,2019-08-22 18:45:00,2019-08-24 01:43:00,Aug 2019,H1,2019-20,MUNDRA,LQD,T1,192174,B04,LIQUID,CHEMICAL,METHANOL,29.75,30.97,IMPORT,9000.0,0.09,0.009,0.0,0.0,0.0,7260.5,WEST,47343.0,PANAMAX VESSEL,SOHAR,MUNDRA PORT,SOHAR,HAZIRA,MT SAFE SINO
353,2019-08-22 19:25:00,2019-08-24 01:10:00,2019-08-22 18:45:00,2019-08-24 01:43:00,Aug 2019,H1,2019-20,MUNDRA,LQD,T1,192174,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,1000.0,0.01,0.001,0.0,0.0,0.0,806.72,WEST,47343.0,PANAMAX VESSEL,SOHAR,MUNDRA PORT,SOHAR,HAZIRA,MT SAFE SINO
376,2019-07-07 12:00:00,2019-07-08 11:18:00,2019-07-07 11:18:00,2019-07-08 11:50:00,Jul 2019,H1,2019-20,MUNDRA,LQD,T1,191772,B04,LIQUID,CHEMICAL,METHANOL,23.3,24.53,IMPORT,3600.0,0.04,0.004,0.0,0.0,0.0,3708.15,WEST,19339.0,HANDYSIZE,SOHAR,MUNDRA PORT,MUMBAI PORT,SINGAPORE,MT BRAVE WORTH
377,2019-07-07 12:00:00,2019-07-08 11:18:00,2019-07-07 11:18:00,2019-07-08 11:50:00,Jul 2019,H1,2019-20,MUNDRA,LQD,T1,191772,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,1000.0,0.01,0.001,0.0,0.0,0.0,1030.04,WEST,19339.0,HANDYSIZE,SOHAR,MUNDRA PORT,MUMBAI PORT,SINGAPORE,MT BRAVE WORTH
379,2019-07-12 21:08:00,2019-07-13 19:46:00,2019-07-12 20:00:00,2019-07-13 20:15:00,Jul 2019,H1,2019-20,MUNDRA,LQD,T1,191815,B04,LIQUID,CHEMICAL,METHANOL,22.63,24.25,IMPORT,5291.069,0.05,0.005,0.0,0.0,0.47,5610.56,WEST,18966.0,HANDY MAX,SOHAR,MUNDRA PORT,SOHAR,HAZIRA,MT CHEM HARVEST
401,2019-05-03 16:20:00,2019-05-04 10:28:00,2019-05-03 15:06:00,2019-05-04 11:00:00,May 2019,H1,2019-20,MUNDRA,LQD,T1,191232,B04,LIQUID,CHEMICAL,METHANOL,18.13,19.9,IMPORT,4900.0,0.05,0.005,0.0,0.0,0.0,6485.29,WEST,29422.0,HANDY MAX,ASSALUYEH,MUNDRA PORT,ASSALUYEH,KANDLA,MT ABLE SAILOR
402,2019-05-12 18:33:00,2019-05-13 05:14:00,2019-05-12 17:45:00,2019-05-13 05:45:00,May 2019,H1,2019-20,MUNDRA,LQD,T1,191243,B04,LIQUID,CHEMICAL,METHANOL,10.68,12.0,IMPORT,1591.12,0.02,0.002,0.0,0.0,0.0,3574.43,WEST,30618.0,HANDYSIZE,KHARG ISLAND,MUNDRA PORT,HAZIRA,AL JUBAIL,MT SC NEPTUNE
403,2019-05-12 18:33:00,2019-05-13 05:14:00,2019-05-12 17:45:00,2019-05-13 05:45:00,May 2019,H1,2019-20,MUNDRA,LQD,T1,191243,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,500.0,0.01,0.001,0.0,0.0,0.0,1123.24,WEST,30618.0,HANDYSIZE,KHARG ISLAND,MUNDRA PORT,HAZIRA,AL JUBAIL,MT SC NEPTUNE
404,2019-04-28 11:30:00,2019-04-30 15:30:00,2019-04-28 10:45:00,2019-04-30 15:57:00,Apr 2019,H1,2019-20,MUNDRA,LQD,T1,191187,B04,LIQUID,CHEMICAL,METHANOL,52.0,53.2,IMPORT,24000.0,0.24,0.024,0.0,0.0,0.0,11076.92,WEST,43050.0,HANDY MAX,DAYTON,MUNDRA PORT,AL-KHASAB,FOR ORDER,MT YONG XIN
405,2019-04-28 11:30:00,2019-04-30 15:30:00,2019-04-28 10:45:00,2019-04-30 15:57:00,Apr 2019,H1,2019-20,MUNDRA,LQD,T1,191187,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,4422.583,0.04,0.004,0.0,0.0,0.0,2041.19,WEST,43050.0,HANDY MAX,DAYTON,MUNDRA PORT,AL-KHASAB,FOR ORDER,MT YONG XIN
410,2019-04-17 21:25:00,2019-04-18 19:53:00,2019-04-17 19:00:00,2019-04-18 20:25:00,Apr 2019,H1,2019-20,MUNDRA,LQD,T1,191063,B04,LIQUID,CHEMICAL,METHANOL,22.47,25.42,IMPORT,6500.0,0.07,0.007,0.0,0.0,1.73,6943.62,WEST,,HANDYSIZE,KHARG ISLAND,MUNDRA PORT,HAZIRA,AL JUBAIL,MT SC JUPITER
411,2019-04-17 21:25:00,2019-04-18 19:53:00,2019-04-17 19:00:00,2019-04-18 20:25:00,Apr 2019,H1,2019-20,MUNDRA,LQD,T1,191063,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,1000.0,0.01,0.001,0.0,0.0,0.0,1068.25,WEST,,HANDYSIZE,KHARG ISLAND,MUNDRA PORT,HAZIRA,AL JUBAIL,MT SC JUPITER
412,2019-04-17 21:25:00,2019-04-18 19:53:00,2019-04-17 19:00:00,2019-04-18 20:25:00,Apr 2019,H1,2019-20,MUNDRA,LQD,T1,191063,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,3000.0,0.03,0.003,0.0,0.0,0.0,3204.75,WEST,,HANDYSIZE,KHARG ISLAND,MUNDRA PORT,HAZIRA,AL JUBAIL,MT SC JUPITER
414,2019-04-20 15:30:00,2019-04-21 15:55:00,2019-04-20 14:50:00,2019-04-21 16:20:00,Apr 2019,H1,2019-20,MUNDRA,LQD,T1,191107,B04,LIQUID,CHEMICAL,METHANOL,24.42,25.5,IMPORT,6000.0,0.06,0.006,0.0,0.0,0.0,5897.61,WEST,17104.0,HANDYSIZE,KHARG ISLAND,MUNDRA PORT,KHARG ISLAND,HAZIRA,MT SEA AMBITION
415,2019-04-20 15:30:00,2019-04-21 15:55:00,2019-04-20 14:50:00,2019-04-21 16:20:00,Apr 2019,H1,2019-20,MUNDRA,LQD,T1,191107,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,1000.0,0.01,0.001,0.0,0.0,0.0,982.94,WEST,17104.0,HANDYSIZE,KHARG ISLAND,MUNDRA PORT,KHARG ISLAND,HAZIRA,MT SEA AMBITION
433,2020-03-06 11:55:00,2020-03-07 10:25:00,2020-03-06 09:06:00,2020-03-07 10:57:00,Mar 2020,H2,2019-20,MUNDRA,LQD,T1,200702,B04,LIQUID,CHEMICAL,METHANOL,22.5,25.85,IMPORT,5238.3,0.05,0.005,0.0,2.03,0.0,5587.52,WEST,27183.0,HANDYSIZE,MESAIEED,MUNDRA PORT,FUJAIRAH,KANDLA,MT BOW CARDINAL
439,2020-03-20 06:54:00,2020-03-20 23:24:00,2020-03-20 05:40:00,2020-03-21 00:00:00,Mar 2020,H2,2019-20,MUNDRA,LQD,T1,200849,B04,LIQUID,CHEMICAL,METHANOL,16.5,18.33,IMPORT,3136.527,0.03,0.003,0.0,0.0,0.53,4562.22,WEST,16612.44,HANDYSIZE,MESAIEED,MUNDRA PORT,MESAIEED,HAZIRA,MT CHEM BARCELONA
441,2020-03-14 07:24:00,2020-03-15 12:18:00,2020-03-14 03:30:00,2020-03-15 12:45:00,Mar 2020,H2,2019-20,MUNDRA,LQD,T1,200770,B04,LIQUID,CHEMICAL,METHANOL,28.9,33.25,IMPORT,8230.51,0.08,0.008,0.0,0.0,2.48,6835.03,WEST,,HANDY MAX,SALALAH,MUNDRA PORT,SALALAH,MUMBAI PORT,MT AL-AMERAT
457,2020-01-18 21:30:00,2020-01-20 05:30:00,2020-01-18 18:12:00,2020-01-20 06:03:00,Jan 2020,H2,2019-20,MUNDRA,LQD,T1,200290,B04,LIQUID,CHEMICAL,METHANOL,32.0,35.85,IMPORT,11255.088,0.11,0.011,0.0,0.0,2.7,8441.32,WEST,19309.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,COCHIN,MT EVERRICH 5
463,2020-01-13 01:45:00,2020-01-14 21:54:00,2020-01-13 01:00:00,2020-01-14 22:30:00,Jan 2020,H2,2019-20,MUNDRA,LQD,T1,200215,B04,LIQUID,CHEMICAL,METHANOL,44.15,45.5,IMPORT,10668.715,0.11,0.011,0.0,0.0,0.0,5799.53,WEST,17818.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,FUJAIRAH,MT EVERRICH 1
464,2020-01-13 01:45:00,2020-01-14 21:54:00,2020-01-13 01:00:00,2020-01-14 22:30:00,Jan 2020,H2,2019-20,MUNDRA,LQD,T1,200215,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,2000.0,0.02,0.002,0.0,0.0,0.0,1087.2,WEST,17818.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,FUJAIRAH,MT EVERRICH 1
466,2020-01-04 03:06:00,2020-01-06 09:15:00,2020-01-04 02:00:00,2020-01-06 09:40:00,Jan 2020,H2,2019-20,MUNDRA,LQD,T1,200139,B04,LIQUID,CHEMICAL,METHANOL,54.15,55.67,IMPORT,14000.0,0.14,0.014,0.0,0.0,0.0,6204.99,WEST,19309.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,OMAHA,MT EVERRICH 5
467,2020-01-04 03:06:00,2020-01-06 09:15:00,2020-01-04 02:00:00,2020-01-06 09:40:00,Jan 2020,H2,2019-20,MUNDRA,LQD,T1,200139,B04,LIQUID,CHEMICAL,METHANOL,0.0,0.0,IMPORT,2672.678,0.03,0.003,0.0,0.0,0.0,1184.57,WEST,19309.0,HANDYSIZE,SOHAR,MUNDRA PORT,SOHAR,OMAHA,MT EVERRICH 5
492,2019-09-26 01:08:00,2019-09-27 07:03:00,2019-09-24 16:12:00,2019-09-27 07:35:00,Sep 2019,H1,2019-20,MUNDRA,LQD,T1,192444,B04,LIQUID,CHEMICAL,METHANOL,29.92,63.38,IMPORT,8000.0,0.08,0.008,0.0,0.0,32.12,6417.83,WEST,9508.0,HANDYSIZE,SOHAR,MUNDRA PORT,MUMBAI PORT,ASSALUYEH,MT BEIHAI
